id,link,title_name,score,scored_by,ranked,popularity,members,favorited,synonymns,japanese_name,english_name,german_name,french_name,spanish_name,item_type,episodes,status,airing_date,premier_date,broadcast_date,producers,licensors,studios,source,genres,themes,demographic,duration,age_rating,description,background
25857,https://myanimelist.net/anime/25857/PriPara_Movie__Minna_Atsumare_Prism☆Tours,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,6.8,931,5487,10953,2868,4,"PriPara Movie: Minna Atsumare! Prism☆Tours, Puri Para, Pri Para, PuriPara, Prism Paradise",劇場版プリパラ　み～んなあつまれ！プリズム☆ツアーズ,,,,,Movie,1,Finished Airing,"Mar 7, 2015",,,[],[],"[""Tatsunoko Production""]",Game,[],"[""Idols (Female)"", ""Music""]",,1 hr. 30 min.,PG - Children,"PriPara the Movie: Everyone, Assemble! Prism ☆ Tours is the film based on and starring the characters from PriPara. The film is scheduled to begin showing in theaters across Japan from March 7, 2015. The plot will focus on Laala Manaka finding out about Saints' top idol journey, and will feature the return of many characters from across all the Pretty Rhythm series. (Source: PriPara Wikia)",
33371,https://myanimelist.net/anime/33371/Atom__The_Beginning,Atom: The Beginning,6.8,12137,5447,4259,32907,41,,アトム ザ・ビギニング,,,,Atom The Beginning,TV,12,Finished Airing,"Apr 15, 2017 to Jul 8, 2017",Spring 2017,Saturdays at 23:00 (JST),"[""NHK"", ""Tezuka Productions"", ""Studio Mausu"", ""NBCUniversal Entertainment Japan"", ""Hakuhodo DY Music & Pictures"", ""Fields""]","[""Sentai Filmworks""]","[""Production I.G"", ""OLM"", ""Signal.MD""]",Manga,"[""Action"", ""Sci-Fi""]",[],Seinen,25 min. per ep.,PG-13 - Teens 13 or older,"Japan in the near future suffers an unexplained major disaster. Five years later, reconstruction is well underway. Two young researchers at a university are pinning all their hopes on robot development. Now their new interpretation of the eternal hero Astro Boy up until his birth is just about to start! (Source: Showgate)",
38020,https://myanimelist.net/anime/38020/Beatless_Final_Stage,Beatless Final Stage,6.8,17178,5448,3898,39448,71,,BEATLESS Final Stage,,,,,TV,4,Finished Airing,"Sep 26, 2018 to Sep 28, 2018",Summer 2018,Not scheduled once per week,[],[],"[""Diomed\u00e9a""]",Light novel,"[""Action"", ""Drama"", ""Romance"", ""Sci-Fi""]",[],,24 min. per ep.,PG-13 - Teens 13 or older,"Arato Endou and his faithful hIE, Lacia, have come together once again to show the world that artificial intelligence, no matter how brilliant, can be shut down safely. As they descend into the holding facility to confront Higgins, Lacia's AI creator, the pair must fend off enemies from all fronts. Among them are Snowdrop, a rampant hIE hellbent on devouring Higgins, and Methode, a hIE who seeks vengeance against Lacia. The world's super-intelligent AIs unanimously decide to terminate Lacia, whom they deem a threat to humanity. With limited time and the odds stacked against them, will Arato and Lacia be able to truly join together in a society where humans and hIEs can coexist peacefully? [Written by MAL Rewrite]",
1841,https://myanimelist.net/anime/1841/Dai_Mahou_Touge_Omake,Dai Mahou Touge Omake,6.8,4715,5449,7352,8625,2,,ぷにえの里帰り,,,,,Special,4,Finished Airing,"Mar 20, 2006 to Mar 21, 2007",,,[],[],"[""Studio Barcelona""]",Manga,"[""Comedy"", ""Fantasy""]","[""Gag Humor"", ""Mahou Shoujo""]",,1 min. per ep.,R - 17+ (violence & profanity),Omake (extra) of Dai Mahou Touge.,
2646,https://myanimelist.net/anime/2646/Dorami___Doraemons__Robot_Gakkou_Nanafushigi,Dorami & Doraemons: Robot Gakkou Nanafushigi!?,6.8,1233,5450,11433,2486,2,,ドラミ＆ドラえもんズ ロボット学校七不思議！？,Dorami & Doraemons: Robot School's Seven Mysteries,,,,Movie,1,Finished Airing,"Mar 2, 1996",,,[],[],"[""Shin-Ei Animation""]",Unknown,"[""Fantasy""]",[],,31 min.,PG - Children,"At the graduation day in Robot School, mysterious flow pulls in all of Dorami's friends and classmates, including Doraemon. Doraemons coming to the rescue, trying to solve this mystery and reveal one who stay behind all of this.",
2259,https://myanimelist.net/anime/2259/Dr_Rin_ni_Kiitemite,Dr. Rin ni Kiitemite!,6.8,1264,5451,9088,5098,18,Ask Dr. Rin,Dr.リンにきいてみて！,,,,,TV,51,Finished Airing,"Mar 5, 2001 to Feb 25, 2002",Spring 2001,Mondays at 18:30 (JST),"[""Nihon Ad Systems""]",[],"[""Studio Comet""]",Manga,"[""Comedy"", ""Fantasy"", ""Romance""]","[""School""]",Shoujo,23 min. per ep.,PG - Children,"Kanzaki Meirin, a junior high school student, posseses fusui power which can drive away evil spirits away whenever they appeared. She is in fact, the fortune teller Dr. Rin. She is in love with her best friend, soccer club member, Yuuki Asuka. However, Yuuki does not like fortune-telling and superstitious things. (Source: ANN)",
59465,https://myanimelist.net/anime/59465/Fate_Grand_Order__Fujimaru_Ritsuka_wa_Wakaranai_Season_2,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai Season 2,6.8,529,5452,11473,2460,2,Fate/Grand Order: Fujimaru Ritsuka Doesn't Get It Season 2,Fate/Grand Order 藤丸立香はわからない Season2,Fate/Grand Order: You've Lost Ritsuka Fujimaru Season 2,,,,ONA,26,Finished Airing,"Aug 3, 2024 to Dec 31, 2024",,,"[""INSPION Edge""]",[],"[""DLE""]",Manga,"[""Comedy""]",[],,2 min. per ep.,PG-13 - Teens 13 or older,Second season of Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai .,
10842,https://myanimelist.net/anime/10842/Fullmetal_Alchemist__The_Sacred_Star_of_Milos_Specials,Fullmetal Alchemist: The Sacred Star of Milos Specials,6.8,7387,5453,4820,24835,19,"Hagane no Renkinjutsushi: Milos no Seinaru Hoshi PV, FMA Movie 2 PV",鋼の錬金術師 嘆きの丘[ミロス]の聖なる星 特別動画,Fullmetal Alchemist: The Sacred Star of Milos PV,,,,ONA,4,Finished Airing,"Jun 10, 2011 to Jun 30, 2011",,,[],"[""Funimation""]","[""Bones""]",Manga,"[""Comedy"", ""Fantasy""]",[],,4 min. per ep.,PG-13 - Teens 13 or older,"To mark the July 2 opening of the Fullmetal Alchemist: The Sacred Star of Milos film, the Pia Eiga Seikatsu website posted an exclusive video ""interview"" with the stars of the film, Edward and Alphonse Elric (as voiced by Romi Park and Rie Kugimiya, respectively). In keeping with the spirit of Hiromu Arakawa's original manga and the two television anime, the interviewer has trouble early on in figuring out who the ""Fullmetal Alchemist"" is. (The interview has cameos by the other stars of the anime.) Also includes 3 ""Study"" sessions with ""Professor"" Mustang, teaching Winry and Hawkeye about Creta and Milos.",
30544,https://myanimelist.net/anime/30544/Gakusen_Toshi_Asterisk,Gakusen Toshi Asterisk,6.8,389293,5454,327,690891,2270,Academy Battle City Asterisk,学戦都市アスタリスク,The Asterisk War,The Asterisk War,The Asterisk War,The Asterisk War: Gakusen Toshi Asterisk,TV,12,Finished Airing,"Oct 3, 2015 to Dec 19, 2015",Fall 2015,Saturdays at 20:30 (JST),"[""Aniplex"", ""Animax"", ""Movic"", ""DAX Production"", ""flying DOG"", ""Bandai Namco Entertainment"", ""Asahi Broadcasting"", ""Kadokawa""]","[""Aniplex of America""]","[""A-1 Pictures""]",Light novel,"[""Action"", ""Comedy"", ""Fantasy"", ""Romance"", ""Ecchi""]","[""Harem"", ""School"", ""Urban Fantasy""]",,23 min. per ep.,PG-13 - Teens 13 or older,"In the previous century, an unprecedented disaster known as the Invertia drastically reformed the world. The powers of existing nations declined significantly, paving the way for a conglomerate called the Integrated Empire Foundation to assume control. But more importantly, the Invertia led to the emergence of a new species of humans who are born with phenomenal physical capabilities—the Genestella. Its elite are hand-picked across the globe to attend the top six schools, and they duel amongst themselves in entertainment battles called Festas. Ayato Amagiri is a scholarship transfer student at the prestigious Seidoukan Academy, which has recently been suffering from declining performances. Through a series of events, he accidentally sees the popular Witch of Resplendent Flames, Julis-Alexia von Riessfeld, half-dressed! Enraged, Julis challenges him to a duel for intruding on her privacy. After said duel is voided by the student council president, Ayato reveals that he has no interest in Festas. Instead, he has enrolled in the academy to investigate the whereabouts of his missing elder sister. But when a more devious plot unravels, Ayato sets out to achieve victory, while being surrounded by some of the most talented Genestella on the planet. [Written by MAL Rewrite]",The release of the Gakusen Toshi Asterisk anime series was first announced at an American anime convention called SakuraCon. It adapts the first three volumes of its light novel source material. Gakusen Toshi Asterisk was simulcast in North America by Crunchyroll and Funimation.
1829,https://myanimelist.net/anime/1829/Ged_Senki,Ged Senki,6.8,93895,5455,1630,156640,303,"Gedo Senki, Tales of Ged, Ged's War Chronicles",ゲド戦記,Tales from Earthsea,Die Chroniken von Erdsee,Les Contes de Terremer,Cuentos de Terramar,Movie,1,Finished Airing,"Jul 29, 2006",,,"[""TOHO"", ""Fonishia""]","[""Disney Platform Distribution""]","[""Studio Ghibli""]",Novel,"[""Adventure"", ""Fantasy""]",[],,1 hr. 55 min.,PG-13 - Teens 13 or older,"Calamities are plaguing the land of Earthsea and dragons have been seen fighting above the clouds—something which has never happened before. Sparrowhawk, a powerful Archmage, sets out to uncover the mystery behind these concerning events and meets Prince Arren along the way. Arren is the fugitive heir to the Kingdom of Enlad and a seemingly quiet and distressed lad. Wandering aimlessly in an attempt to escape the dark presence haunting him, he decides to tag along Sparrowhawk on his journey. However, their arrival in the seaside settlement of Hort Town is met with unexpected trouble—Lord Cob, a powerful evil wizard obsessed with eternal life, stands in their way. Forced to confront him, the pair joins forces with Tenar—an old friend of Sparrowhawk—and Therru, the ill-fated orphan girl she took in. But the enemy's cunning hobby of manipulating emotions may just prove to be catastrophic for the young prince. Set in a magical world, Ged Senki goes beyond the classical battle between the forces of good and evil, as it explores the inner battles of the heart. [Written by MAL Rewrite]","Ged Senki is an adaptation of part of Ursula Le Guin's Earthsea series; it also marks the debut of Hayao Miyazaki's son, Gorou, as director. The film reached number one at the Japanese Box Office on its opening week with a gross of 7.7 million dollars. In 2007, it was nominated for the Japan Academy Prize for Animation of the Year and for best composer, Tamiya Terashima, at the Asian Film Awards. It also won the Raspberry Award (Bunshun Kiichigo Awards) in 2007. In 2008, it was nominated for Best Original Score for an Animated Film at the International Film Music Critics Award. It was also selected in the Out of competition section at the 63rd Venice Film Festival."
32607,https://myanimelist.net/anime/32607/Giarlish_Number,Gi(a)rlish Number,6.8,37050,5456,2225,104263,157,,ガーリッシュ ナンバー,Girlish Number,Girlish Number,Girlish Number,Girlish Number,TV,12,Finished Airing,"Oct 7, 2016 to Dec 23, 2016",Fall 2016,Fridays at 02:28 (JST),"[""Frontier Works"", ""TBS"", ""DAX Production"", ""ASCII Media Works"", ""NBCUniversal Entertainment Japan"", ""i0+"", ""Medicos Entertainment"", ""NichiNare""]","[""Sentai Filmworks""]","[""Diomed\u00e9a""]",Mixed media,"[""Slice of Life""]","[""Adult Cast"", ""Showbiz""]",,24 min. per ep.,PG-13 - Teens 13 or older,"College student Chitose Karasuma is determined not to do boring things as she enters the adult world. To this end, this bad-mannered beauty barges into a facility that trains would-be voice actors and actresses, somehow landing a job at ""Number One Produce,"" a seiyuu agency managed by her older brother, Gojou. In Chitose's mind, she's poised for greatness, but finds herself at a loss when she continues to only get minor roles. As she clashes with other girls in the agency, including a cunning airhead and a girl with a Kansai accent, Chitose is about to learn that there's more to succeeding in this competitive industry than she imagined. (Source: ANN)",
43205,https://myanimelist.net/anime/43205/Gundam__G_no_Reconguista_Movie_IV_-_Gekitou_ni_Sakebu_Ai,Gundam: G no Reconguista Movie IV - Gekitou ni Sakebu Ai,6.8,1080,5457,10777,3016,5,"G-Reco Movie 4, Gekijouban Gundam G no Reconguista 4",劇場版 ガンダム Ｇのレコンギスタ Ⅳ 激闘に叫ぶ愛,Gundam Reconguista in G IV: Love That Cries Out in Battle,,,,Movie,1,Finished Airing,"Jul 22, 2022",,,[],[],"[""Sunrise""]",Original,"[""Action"", ""Sci-Fi""]","[""Mecha"", ""Space""]",,1 hr. 41 min.,PG-13 - Teens 13 or older,The fourth film in the five-part Gundam: G no Reconguista Movie series.,
21407,https://myanimelist.net/anime/21407/Happiness_Charge_Precure,Happiness Charge Precure!,6.8,5399,5458,6037,13967,56,HappinessCharge Precure!,ハピネスチャージプリキュア！,,,,,TV,49,Finished Airing,"Feb 2, 2014 to Jan 25, 2015",Winter 2014,Unknown,[],[],"[""Toei Animation""]",Original,"[""Action""]","[""Mahou Shoujo""]",,24 min. per ep.,G - All Ages,"Some time ago, the opening of a box known as the ""Axia"" set loose the previously sealed members of the Phantom Empire into the world. Rising to protect humanity from these spiteful villains are warriors known as the Precure, whose heroic feats have garnered them celebrity status on television screens across the globe. Hime Shirayuki, princess of the kingdom where the Axia was originally held, is one such warrior who transforms into ""Cure Princess"" to battle monsters summoned by the Empire. However, Hime's timid personality often hampers her success in fending off the enemy. Frustrated with her hard luck and determined to find a Precure partner, Hime befriends Megumi Aino, a happy-go-lucky teenager. When a general of the Phantom Empire appears, Hime fails to do much in the face of his attacks. Intent on protecting her new friend, Megumi ignites her hidden potential—transforming into ""Cure Lovely."" With their sights set on protecting the world, Megumi and Hime form a new Precure team known as the ""Happiness Charge Precure"" whilst embarking on a journey to discover true love. [Written by MAL Rewrite]",
811,https://myanimelist.net/anime/811/Is_Pure,I''s Pure,6.8,13389,5459,4555,28346,63,"I''s OVA, Aizu Pure, I""s Pure",アイズピュア,I''s Pure,"I""s Pure",,I´s Pure,OVA,6,Finished Airing,"Dec 9, 2005 to Jun 23, 2006",,,[],"[""VIZ Media""]","[""Pierrot"", ""Arms""]",Manga,"[""Comedy"", ""Drama"", ""Romance"", ""Ecchi""]","[""School""]",Shounen,28 min. per ep.,R+ - Mild Nudity,"Seto Ichitaka has a crush on Yoshizuki Iori, a girl in his class who has become so popular she now has her own fan club at school. But only a miracle could make him be with her, since the day he first saw Iori-chan, Ichitaka has been too shy to even talk to her. This miracle happened and now he and Iori are working together on the Freshmen Welcoming Party. It seems that things start to look bright for Seto, but then a special childhood friend is coming for a visit... (Source: ANN)",
59514,https://myanimelist.net/anime/59514/Sentai_Red_Isekai_de_Boukensha_ni_Naru,Sentai Red Isekai de Boukensha ni Naru,6.8,21453,5460,3185,56709,188,,戦隊レッド 異世界で冒険者になる,The Red Ranger Becomes an Adventurer in Another World,,,,TV,12,Finished Airing,"Jan 12, 2025 to Mar 30, 2025",Winter 2025,Sundays at 23:30 (JST),"[""Square Enix"", ""AT-X"", ""Nippon Columbia"", ""Tohokushinsha Film Corporation"", ""TV Aichi"", ""BS11"", ""Kadokawa""]",[],"[""Satelight""]",Manga,"[""Action"", ""Adventure"", ""Comedy"", ""Fantasy""]","[""Isekai""]",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"The Red Ranger, Tougo Asagaki, finds himself transported to another world in the middle of a fierce battle against forces of evil. Upon arriving, he quickly makes a name for himself as an adventurer and takes on a job from a young mage named Yihdra Arvoln. With his eccentric powers and frenzied personality, Tougo blazes through the mission with her. After the quest, Tougo and Yihdra begin adventuring together with their respective goals. Tougo strives to help as many as possible in the new world and find a way back home, while Yihdra desires to redeem her family lineage of mages and make magic accessible to everyone. Along their journey, the duo discover the limitations yet endless potential of the bonds they forge as they overcome adversities to achieve their aspirations. [Written by MAL Rewrite]","Sentai Red Isekai de Boukensha ni Naru was released on Blu-ray and DVD in three volumes from April 25, 2025, to June 25, 2025."
